gene	length
TCP20_ARATH	440
TCP22_ARATH	301
TCPA_ARATH	1331
TCPB_ARATH	1019
TCPD_ARATH	786
TCPE2_AVESA	1390
TCPG_ARATH	928
TCPH_ARATH	1241
TCPQ_ARATH	731
TCPZA_ARATH	1752
TCS1_CAMSI	523
TCS2_CAMSI	543
TCTE1_MACFA	555
TCTP_MAIZE	514
TCTP_ORYSJ	524
TCX2_ARATH	792
TCX3_ARATH	485
TCX5_ARATH	456
TD1_MAIZE	461
TDA3_YEAST	933
TDCE_ECOLI	320
TDL1B_ORYSJ	364
TDT_ARATH	724
TDX_ORYSJ	331
TEA1_SCHPO	1502
TEB_ARATH	454
TECR_ARATH	716
TECR_DICDI	966
TELO2_DANRE	539
TELO2_HUMAN	852
TENA2_MAIZE	392
TENAC_ARATH	570
TERC_ARATH	1063
TET10_ARATH	735
TET18_ARATH	871
TET19_ARATH	760
TET2_ARATH	705
TET20_ARATH	652
TET3_ARATH	1262
TET5_ARATH	433
TET6_ARATH	520
TET8_ARATH	712
TEX_BORPE	1024
TEX2_HUMAN	1595
TEX2_MOUSE	726
TF1_ORYSJ	2670
TF28_SCHPO	663
TF29_SCHPO	586
TF2AA_DICDI	1191
TF2B_DICDI	418
TF2B_ORYSJ	658
TF2B_XENLA	358
TF2H2_ARATH	906
TF3A_ARATH	815
TF3B_MOUSE	1779
TF3C2_HUMAN	356
TF3C3_HUMAN	1002
TF3C5_MOUSE	702
TFB1A_ARATH	390
TFB2_ARATH	677
TFB4_ARATH	306
TFB5_ARATH	413
TFC5_SCHPO	836
TFP11_MONDO	426
TGA1B_TOBAC	664
TGA2_ARATH	703
TGA21_TOBAC	578
TGA4_ARATH	440
TGA6_ARATH	321
TGA7_ARATH	385
TGD1_ARATH	392
TGD2_ARATH	814
TGD3_ARATH	737
TGD4_ARATH	451
TGFA1_BOVIN	461
TGFA1_HUMAN	838
TGHH_ORYSI	463
TGHH_ORYSJ	336
TGS1_RAT	507
TGT_HUMAN	388
TGT1_ARATH	510
TGT2_ARATH	382
TGT3B_ARATH	654
TGT4_ARATH	628
THA1_ARATH	646
THA2_ARATH	694
THADA_CHICK	392
THADA_HUMAN	304
THD1_ARATH	502
THF1_ORYSJ	708
THG1_ARATH	389
THG1_BOVIN	323
THG2_ARATH	442
THH1_ARATH	1061
THI41_SORBI	1440
THI42_SORBI	1329
THIC_ARATH	2057
THIC1_ARATH	766
THIC2_ARATH	978
THIK1_ARATH	328
THIK2_ARATH	781
THIM_MAIZE	324
THO4A_ARATH	1277
THO4B_ARATH	483
THO4C_ARATH	653
THO4D_ARATH	1137
THO5B_ARATH	932
THO7B_ARATH	677
THOC1_ARATH	718
THOC2_ARATH	1154
THOC3_ARATH	1127
THOC6_ARATH	492
THRC_SOLTU	662
THUM1_DROME	880
TI10A_ORYSJ	717
TI10B_ORYSJ	1429
TI10C_ORYSI	533
TI10C_ORYSJ	701
TI110_ARATH	1879
TI110_PEA	747
TI11B_ORYSJ	618
TI11C_ORYSJ	541
TI11E_ORYSJ	532
TI141_ARATH	471
TI142_ARATH	309
TI172_ARATH	442
TI201_ARATH	880
TI205_ARATH	853
TI221_ARATH	664
TI223_ARATH	563
TI22L_ARATH	713
TI232_ARATH	724
TI233_ARATH	386
TI441_ARATH	840
TI442_ARATH	564
TIC_ARATH	1049
TIC20_PEA	499
TIC21_ARATH	548
TIC22_PEA	722
TIC32_ARATH	735
TIC32_PEA	744
TIC40_PEA	794
TIC55_ARATH	447
TIC55_PEA	712
TIC62_PEA	658
TID_DROME	401
TIF3_ORYSJ	557
TIF6A_ORYSI	666
TIF6A_ORYSJ	1033
TIF6B_ARATH	466
TIF6B_ORYSJ	1431
TIG_ARATH	954
TIG_SYNP2	848
TIG_SYNP6	661
TIL_ARATH	883
TILS_WOLWR	618
TIM10_ARATH	455
TIM13_ORYSJ	391
TIM16_DANRE	433
TIM16_DROME	478
TIM16_SCHPO	543
TIM21_ARATH	688
TIM50_ARATH	941
TIM8_ARATH	437
TIM9_ORYSJ	444
TIO_ARATH	429
TIP11_MAIZE	1109
TIP12_ORYSJ	484
TIP21_MAIZE	637
TIP21_ORYSJ	506
TIP22_MAIZE	314
TIP41_MAIZE	395
TIP42_MAIZE	1173
TIPRL_DICDI	739
TIPRL_XENTR	664
TIR1A_ORYSJ	373
TIR1B_ORYSJ	586
TIR1L_ARATH	778
TIRC_ORYSJ	488
TKI1_ARATH	786
TKPR1_ARATH	660
TKPR2_ARATH	354
TKTC_MAIZE	986
TL15A_ARATH	702
TL15B_ARATH	766
TL16_ARATH	980
TL17_ARATH	734
TL19_ARATH	656
TL1Y_ARATH	776
TL203_ARATH	914
TL29_SOLLC	988
TLC1_ARATH	1473
TLC1_SOLTU	1001
TLC2_ARATH	483
TLCD2_DANRE	820
TLDC1_MOUSE	625
TLDC1_XENLA	1169
TLDC2_HUMAN	1300
TLOV1_ARATH	855
TLP_ORYSJ	645
TLP1_ORYSJ	851
TLP1_PRUPE	1349
TLP1_PYRPY	564
TLP10_ORYSJ	637
TLP11_ORYSJ	491
TLP12_ORYSJ	835
TLP13_ORYSJ	385
TLP14_ORYSJ	668
TLP3_ARATH	457
TLP3_ORYSJ	751
TLP4_ORYSJ	483
TLP40_SPIOL	536
TLP6_ORYSJ	780
TLP7_ORYSJ	488
TLP8_ORYSJ	642
TLP9_ORYSJ	777
TLPH_ARATH	326
TLR4_HORSE	538
TM120_DICDI	980
TM131_DROME	1520
TM135_XENLA	1406
TM136_DANRE	402
TM147_XENLA	664
TM147_XENTR	574
TM1L2_HUMAN	615
TM1L2_MOUSE	1224
TM1L2_XENLA	901
TM205_DANRE	376
TM205_XENLA	751
TM208_DANRE	846
TM230_PONAB	592
TM256_BUFGR	488
TM258_BOVIN	461
TM45B_RAT	876
TM53B_XENLA	440
TM56B_XENLA	690
TM87A_HUMAN	317
TM87A_XENTR	597
TM87B_MOUSE	328
TMCO1_RAT	704
TMCO4_HUMAN	907
TMCO4_RAT	313
TMK1_ARATH	696
TMK3_ARATH	413
TMK4_ARATH	630
TMM18_DANRE	782
TMM19_PONAB	438
TMM50_DICDI	772
TMM53_BOVIN	802
TMM53_DANRE	483
TMM56_HUMAN	788
TMM56_MOUSE	346
TMM8B_MOUSE	1083
TMN1_ARATH	713
TMN10_ARATH	943
TMN11_ARATH	1057
TMN12_ARATH	817
TMN2_ARATH	804
TMN3_ARATH	1526
TMN7_ARATH	554
TMN8_ARATH	424
TMN9_ARATH	712
TMT1_BRAOL	474
TMT2_BRAOL	335
TMVRN_NICGU	329
TNG2_HUMAN	304
TNG2_MOUSE	842
TNPO1_ORYSI	966
TNPO1_ORYSJ	1156
TNPO3_MOUSE	449
TO401_ARATH	974
TOC34_ARATH	587
TOC34_PEA	431
TOC64_PEA	1440
TOC75_ORYSJ	1041
TOC90_ARATH	992
TOCC_MAIZE	1233
TOCC_ORYSJ	1362
TODF_PSEP1	1099
TOLB_ALKEH	1471
TOLB_BDEBA	691
TOLB_CHLL7	1164
TOLB_CHLTE	780
TOLB_MYXXD	487
TOLB_ORITI	993
TOM1_ARATH	1093
TOM1_CHICK	333
TOM1_TOBAC	696
TOM20_ORYSI	547
TOM20_ORYSJ	866
TOM2A_ARATH	669
TOM2B_ARATH	362
TOM3_ARATH	779
TOM3_TOBAC	384
TOM34_HUMAN	1196
TOM5_ARATH	537
TOM71_ARATH	520
TOM92_ARATH	580
TON1B_ARATH	845
TON2_ARATH	644
TOP1_ARATH	1673
TOP1_RICCN	585
TOP1_RICPR	807
TOP1_RICTY	471
TOP1_SYNY3	352
TOP1_ZYMMO	358
TOP2_ARATH	614
TOP2_PEA	510
TOP2M_DICDI	387
TOP3B_ORYSJ	438
TOP6B_ORYSI	586
TOP6B_ORYSJ	348
TOPRS_MOUSE	409
TOR_ORYSJ	1025
TP1A_MALDO	314
TPC_MACFA	926
TPC1_ORYSJ	520
TPC1_WHEAT	741
TPC11_CHICK	851
TPC11_DANRE	502
TPC11_HUMAN	380
TPC12_MOUSE	527
TPC13_HUMAN	814
TPC2B_HUMAN	325
TPC2L_DICDI	482
TPC6B_HUMAN	583
TPIC_SECCE	631
TPIC_SPIOL	655
TPIS_ASPOR	337
TPIS_MAIZE	993
TPIS_ORYSJ	390
TPK2_ORYSJ	316
TPL_ARATH	1014
TPLAT_ARATH	680
TPP1_ARATH	632
TPP1_ORYSJ	912
TPP2_ARATH	846
TPP6_ORYSJ	799
TPP7_ORYSJ	514
TPP9_ORYSJ	338
TPPC1_RAT	793
TPPC2_PIG	571
TPPC2_PONAB	748
TPPC3_CHICK	789
TPPC4_BOVIN	368
TPPC4_DICDI	542
TPPC5_DICDI	815
TPPC8_HUMAN	695
TPPH_ARATH	381
TPPII_ORYSJ	1313
TPR1_ARATH	1458
TPR2_ARATH	1051
TPR3_ARATH	732
TPR4_ARATH	976
TPRA1_DANRE	782
TPRKB_HUMAN	622
TPRL2_ERYCB	358
TPRL3_ERYCB	840
TPS1_ARATH	1107
TPS1_ORYSJ	903
TPS1_SORBI	1993
TPS10_ARATH	480
TPS11_ARATH	2227
TPS2_SORBI	1606
TPS4_MEDTR	747
TPS5_ARATH	485
TPS6_ARATH	898
TPS6_MAIZE	891
TPS7_ARATH	1090
TPS8_ARATH	495
TPS9_ARATH	594
TPSBE_ZINZE	556
TPST_ARATH	1035
TPT_MAIZE	1387
TR120_ORYSJ	628
TR130_ORYSJ	646
TR164_ORYSJ	767
TRA1_COMTE	522
TRA1_DICDI	785
TRA1_MAIZE	1127
TRA1_SCHPO	2878
TRA1_YEAST	1058
TRA2A_MOUSE	1208
TRAB1_ORYSJ	519
TRABD_HUMAN	592
TRABD_MOUSE	1096
TRAC9_MAIZE	789
TRAD1_MOUSE	942
TRAD1_RAT	508
TRC_DROPS	1619
TRDMT_HUMAN	312
TRDMT_RAT	446
TRE_ORYSJ	851
TRH21_ORYSJ	653
TRH22_ORYSJ	580
TRH41_ORYSJ	592
TRH42_ORYSJ	729
TRI1_YEAST	490
TRIP4_HUMAN	1148
TRIP4_MOUSE	313
TRL11_ORYSJ	453
TRL12_ORYSJ	998
TRL2_ORYSJ	642
TRL31_ORYSJ	389
TRL33_ORYSJ	348
TRL4_ARATH	498
TRL4_ORYSJ	547
TRM1_ARATH	940
TRM10_SCHPO	301
TRM13_KLULA	342
TRM13_MOUSE	344
TRM2_ARATH	478
TRM32_ARATH	1690
TRM5_SORBI	511
TRM51_VITVI	520
TRM6_HUMAN	361
TRM7_CAEEL	345
TRM7_DICDI	311
TRM7_HUMAN	504
TRM82_YARLI	916
TRMB_MAIZE	478
TRMB_SYNP6	481
TRMH_AQUAE	742
TRML_BURCM	332
TRN1_ARATH	309
TRN1_DATST	422
TRNH_DATST	533
TRNH2_ARATH	302
TRNH3_ARATH	833
TRNH4_ARATH	755
TRNH5_ARATH	840
TRNH8_ARATH	386
TRNHC_ARATH	686
TRNHF_ARATH	758
TRO_ARATH	404
TRP2_ARATH	500
TRP4_ARATH	2032
TRP5_ARATH	1739
TRPA_MAIZE	668
TRPA1_ARATH	969
TRPA2_ARATH	540
TRPB1_MAIZE	537
TRPB2_AQUAE	510
TRPB2_MAIZE	871
TRPB2_METAC	535
TRPC_ARATH	717
TRPD_ARATH	718
TRPD_UNCTG	1397
TRPT1_DANRE	693
TRR_DROME	305
TRRAP_HUMAN	1278
TRS20_SCHPO	446
TRUA_AGRVS	929
TRUA_BARHE	333
TRUA_DESVM	354
TRUA_METS4	459
TRUA_MOUSE	938
TRUA_RHOCS	1055
TRUA_RICAH	583
TRUA_RICPR	419
TRUA1_CLOPE	616
TRUA1_PARUW	364
TRUB_FLAJ1	790
TRUB_THEFY	779
TRX_DROVI	434
TRXB2_ARATH	328
TRXB3_ARATH	341
TRXF_ORYSJ	592
TRXH_FAGES	454
TRXH_ORYSI	564
TRXH_WHEAT	658
TRXH5_ARATH	370
TRXM_MAIZE	991
TRXM_PEA	436
TRXM1_ORYSJ	766
TRXM2_ORYSJ	589
TRXM3_ORYSJ	706
TRXO_ORYSJ	504
TRXX_ORYSJ	699
TRXY_ORYSJ	715
TRY_ARATH	425
TS2_MAIZE	605
TSF_ARATH	469
TSGD1_ZINOF	462
TSJT1_TOBAC	926
TSL_ARATH	819
TSNAX_MOUSE	729
TSNAX_PONAB	660
TSR1_PONAB	425
TSR1_XENLA	847
TSR2_XENLA	904
TSR2_YEAST	800
TSR3_MOUSE	1021
TSS_ARATH	1115
TTC1_HUMAN	1338
TTC1_MOUSE	1136
TTC27_DICDI	841
TTC33_DANRE	954
TTC38_DANRE	1328
TTC38_HUMAN	620
TTC38_XENLA	1334
TTC4_DICDI	390
TTC5_BOVIN	491
TTC5_HUMAN	1450
TTC7A_MOUSE	838
TTC7B_MOUSE	1118
TTG1_ARATH	422
TTHL_ARATH	460
TTI1_MOUSE	1238
TTL_ARATH	416
TTL12_CAEBR	385
TUL1_YEAST	2184
TUN_ARATH	796
TVP23_ARATH	479
TWIH_ARATH	528
TXLNA_HUMAN	773
TXLNA_MOUSE	1054
TXLNB_CHICK	474
TXN4B_HUMAN	466
TXND9_ARATH	566
TYDC1_ORYSJ	594
TYDP2_MOUSE	393
TYDP2_RAT	399
TYPA_BACSU	862
TYPA_BUCAP	512
TYPA_BUCBP	306
TYPA_HELPY	492
TYPA_SHIFL	613
TYPA_SYNY3	2230
TYRA1_ARATH	359
TYRA2_ARATH	380
TYRP_SHIFL	1269
TYRPB_HAEIN	1136
TYW1_ORYSJ	426
TYW23_ORYSJ	815
TYW4_RAT	603
TYW5_HUMAN	892
U082_ARATH	359
U1125_ARATH	372
U1135_ARATH	542
U1148_ARATH	551
U1159_ARATH	408
U1165_ARATH	398
U161_ARATH	352
U183_ARATH	701
U2A2A_ORYSJ	679
U2A2A_WHEAT	1412
U2A2B_ORYSJ	623
U2A2B_WHEAT	523
U2AF2_DROME	1157
U2AFA_ORYSJ	1265
U2AFB_ORYSJ	949
U396_DICDI	1258
U3IP2_MOUSE	326
U483_ANOGA	932
U496D_ORYSI	670
U496D_ORYSJ	909
U548_ARATH	578
U553_DICDI	693
U587_CAEEL	664
U5S1_BOVIN	357
U5S1_CHICK	1248
U5S1_MOUSE	441
U603_ORYSJ	1140
U71C3_ARATH	537
U71K1_MALDO	453
U72B1_ARATH	543
U72B3_ARATH	466
U72C1_ARATH	304
U73B4_ARATH	510
U73C1_ARATH	455
U73C2_ARATH	347
U73C3_ARATH	669
U73C5_ARATH	1245
U73C6_ARATH	411
U73D1_ARATH	392
U73E1_STERE	508
U74D1_ARATH	749
U74E1_ARATH	488
U74E2_ARATH	668
U74F1_ARATH	545
U74F2_ARATH	797
U75B1_ARATH	451
U75C1_ARATH	593
U75D1_ARATH	680
U76C2_ARATH	360
U76E2_ARATH	928
U76E3_ARATH	328
U76F1_ARATH	519
U7A15_MALDO	674
U7A16_PYRCO	733
U7E11_ARATH	405
U80A2_ARATH	798
U80B1_ARATH	435
U83A1_ARATH	538
U84A4_ARATH	558
U85A2_ARATH	899
U85A3_ARATH	639
U85A4_ARATH	318
U85A5_ARATH	488
U85A7_ARATH	357
U85A8_STERE	535
U86A1_ARATH	1476
U87A2_ARATH	612
U88A1_ARATH	490
U88B1_STERE	617
U88F2_PYRCO	470
U88F3_PYRCO	765
U88F4_MALDO	546
U88F5_MALDO	792
U89A2_ARATH	340
U90A1_ARATH	395
U90A2_ARATH	399
U91A1_ARATH	366
U91D1_STERE	404
U92A1_ARATH	332
UAF30_SCHPO	673
UAH_ORYSJ	1045
UAP1_ARATH	962
UAP1_CANAX	786
UAP1L_XENTR	730
UAP2_ARATH	427
UAP2_SCHPO	891
UBA1C_ARATH	505
UBA2A_ARATH	530
UBA2B_ARATH	878
UBA2C_ARATH	493
UBA3_ARATH	878
UBA5_ORYSJ	555
UBC11_ARATH	636
UBC13_ARATH	301
UBC15_ARATH	748
UBC16_ARATH	568
UBC2_ARATH	599
UBC2_MEDSA	764
UBC2_WHEAT	709
UBC20_ARATH	441
UBC22_ARATH	441
UBC23_ARATH	1094
UBC24_ARATH	2485
UBC25_ARATH	655
UBC26_ARATH	750
UBC27_ARATH	681
UBC28_ARATH	702
UBC32_ARATH	718
UBC33_ARATH	952
UBC34_ARATH	442
UBC36_ARATH	542
UBC37_ARATH	422
UBC38_ARATH	543
UBC39_ARATH	375
UBC4_SOLLC	743
UBC5_ARATH	701
UBC5A_ORYSJ	934
UBC5B_ORYSJ	409
UBC7_ARATH	634
UBC7_WHEAT	642
UBCP_ARATH	899
UBE11_WHEAT	717
UBE12_WHEAT	1254
UBE13_WHEAT	437
UBE4_ARATH	678
UBIQ_AVESA	366
UBIQ_COPCO	434
UBIQ_WHEAT	371
UBIQP_HORVU	436
UBIQP_STRPU	395
UBL5_ARATH	648
UBP1_ARATH	686
UBP1_NICPL	628
UBP11_ARATH	672
UBP12_ARATH	753
UBP13_ARATH	1127
UBP14_ARATH	1185
UBP15_ARATH	788
UBP16_ARATH	1038
UBP17_ARATH	968
UBP18_ARATH	389
UBP19_ARATH	760
UBP1B_ARATH	943
UBP2_ARATH	992
UBP21_ARATH	543
UBP22_ARATH	314
UBP23_ARATH	1527
UBP24_ARATH	811
UBP25_ARATH	1820
UBP26_ORYSI	979
UBP26_ORYSJ	575
UBP3_ARATH	458
UBP4_ARATH	863
UBP5_ARATH	1123
UBP54_RAT	2700
UBP6_ARATH	797
UBP7_ARATH	1089
UBP8_ARATH	424
UBP9_ARATH	1475
UBQ11_ARATH	636
UBR7_HUMAN	1225
UBTD1_DANRE	530
UBTD1_XENTR	495
UBTD2_DANRE	596
UBXN6_HUMAN	1247
UCH1_ARATH	989
UCH2_ARATH	1244
UCH3_ARATH	620
UCKC_DICDI	1125
UCP3_RAT	399
UCPB_DICDI	787
UCR11_SOLTU	508
UCRI_MAIZE	657
UCRIA_ORYSJ	843
UEV1A_ARATH	535
UEV1B_ARATH	306
UEV1C_ARATH	659
UEV1D_ARATH	342
UFAA1_MYCTU	540
UFC_ARATH	446
UFC1_ORYSJ	808
UFD1_DICDI	1193
UFD1_HUMAN	1003
UFD1_MOUSE	1067
UFD1_RAT	975
UFL1_ORYSJ	940
UFM1_ORYSJ	505
UFOG1_MAIZE	521
UFOG3_FRAAN	530
UFOG4_MANES	517
UFOG5_MANES	842
UFOG7_FRAAN	308
UFSP_ORYSJ	621
UGAL1_ARATH	580
UGAL2_ARATH	697
UGDH1_SOYBN	412
UGDH2_ARATH	492
UGDH3_ORYSJ	497
UGDH4_ORYSJ	1374
UGDH5_ORYSJ	733
UGE1_ORYSJ	699
UGE2_ORYSJ	650
UGE3_ORYSJ	1387
UGGG_ARATH	991
UGHY_ORYSJ	992
UGPA_HORVU	1759
UGPA_SOLTU	702
UGPI6_ARATH	513
UGT_FRAAN	498
UGT1_GARJA	534
UGT2_GARJA	1119
UGT6_CATRO	656
UGT7_CATRO	501
UGT8_CATRO	445
UKL1_ARATH	1325
UKL2_ARATH	714
UKL3_ARATH	1021
UKL4_ARATH	487
ULA1_ARATH	799
ULP1A_ARATH	853
ULP1B_ARATH	865
ULP1C_ARATH	541
ULP1D_ARATH	767
ULP2B_ARATH	2079
UMP2_ARATH	708
UMPS1_ORYSJ	547
UN45B_XENLA	1171
UN932_ARATH	620
UN933_ARATH	735
UNC50_DICDI	620
UNE10_ARATH	970
UNE12_ARATH	673
UP12_ORYSJ	829
UPL1_ARATH	1129
UPL2_ARATH	936
UPL3_ARATH	848
UPL4_ARATH	1249
UPL5_ARATH	794
UPL6_ARATH	820
UPL7_ARATH	374
UPP_ARATH	448
UPP_TOBAC	542
UPS1_ARATH	427
UPS2_ARATH	489
UPS3_ARATH	341
UPS4_ARATH	334
UPS5_ARATH	386
UPSA3_VIGUN	546
UPTG_MAIZE	814
UQCC1_XENLA	947
UREA_ORYSI	655
UREA_ORYSJ	681
URH1_ORYSJ	502
URH2_ARATH	938
URH2_ORYSJ	1051
URIC_PHAVU	462
URIC1_SOYBN	417
URIC2_CANLI	363
URIC2_SOYBN	650
URM1_MAIZE	599
URT1_ARATH	1162
URT1_FRAAN	592
URTF_STAHJ	486
USB1_DANRE	434
USF_AQUPY	713
USH1G_HUMAN	582
USP_CUCME	1836
USP_ORYSI	1016
USPAL_ARATH	686
UTP11_ORYSJ	481
UTP14_YEAST	585
UTP17_SCHPO	430
UTP18_ARATH	672
UTP20_HUMAN	784
UTP20_MOUSE	3205
UTP20_YEAST	714
UTP21_SCHPO	340
UTP23_HUMAN	510
UTP25_AJEDS	458
UTP25_SCHJY	358
UTP4_YEAST	1402
UTP6_SCHPO	363
UTP7_SCHPO	1111
UTR3_ARATH	770
UTR5_ARATH	649
UTR5B_ARATH	302
UVB31_ARATH	1041
UVH3_ARATH	381
UVR3_ORYSJ	863
UVR8_ARATH	1066
UVRAG_MOUSE	566
UVSSA_ARATH	689
UXS1_ARATH	646
UXS2_ARATH	535
UXS4_ARATH	611
UXS6_ARATH	1359
UXT_DICDI	620
V246_FOWPN	395
VA0D_ORYSJ	775
VA0E1_ARATH	559
VA711_ARATH	766
VA713_ARATH	458
VA714_ARATH	603
VA721_ARATH	877
VA724_ARATH	436
VA725_ARATH	864
VA727_ARATH	828
VAB_ARATH	302
VAC14_ARATH	1429
VAC8_CANGA	571
VAC8_NEUCR	460
VAD1_ARATH	1368
VAP11_ARATH	662
VAP12_ARATH	679
VAP13_ARATH	739
VAP14_ARATH	323
VAP21_ARATH	469
VAP22_ARATH	744
VAP31_ARATH	575
VAP41_ARATH	1140
VAP42_ARATH	592
VAR3_ARATH	1152
VATA_DAUCA	1306
VATA_MAIZE	691
VATB1_HORVU	1298
VATB2_HORVU	1240
VATC_ARATH	649
VATC_HORVU	407
VATD_ARATH	685
VATE_CITLI	856
VATF_ARATH	672
VATG_CITLI	614
VATG1_TOBAC	562
VATH_ORYSJ	498
VATL_AVESA	416
VATL_GOSHI	334
VATL_KALDA	307
VATL_MAIZE	501
VATL_ORYSJ	676
VATO1_ARATH	883
VATO2_ARATH	768
VBF_ARATH	518
VCL1_ARATH	818
VCR_ARATH	770
VCS_ARATH	1670
VDAC_MAIZE	647
VDAC1_ORYSJ	787
VDAC2_ORYSJ	633
VDAC3_ORYSJ	358
VDAC4_ORYSJ	1017
VDAC5_ORYSJ	882
VDAC6_ORYSJ	814
VDE_ARATH	720
VDE_SPIOL	566
VDE_TOBAC	491
VDLC_HELPY	325
VESTR_MEDSA	1094
VGA_BPS13	10771
VHAA1_ARATH	673
VHAA2_ARATH	1002
VHAA3_ARATH	1164
VIAF1_DROME	518
VICTR_ARATH	614
VIL1_ARATH	732
VIL2_ARATH	736
VILI2_ARATH	2095
VILI3_ARATH	782
VILI4_ARATH	537
VILI5_ARATH	390
VIP1_ARATH	723
VIP1_BOVIN	1310
VIP1_DROME	2217
VIP1_HUMAN	2756
VIP1_MOUSE	1055
VIP1_YEAST	615
VIP2_ARATH	852
VIP2_HUMAN	1344
VIP2_MOUSE	1040
VIP2_NICBE	861
VIP3_ARATH	428
VIP4_ARATH	1465
VIP5_ARATH	719
VIP6_ARATH	848
VIR_DROME	418
VIT11_ORYSJ	335
VITH5_ORYSJ	345
VOZ1_ARATH	717
VP13A_DICDI	1316
VP13A_SCHPO	1595
VP13B_DICDI	531
VP13C_DICDI	313
VP13C_HUMAN	3154
VP13C_MOUSE	2014
VP13D_DICDI	1011
VP13D_HUMAN	1047
VP13E_DICDI	1328
VP13F_DICDI	386
VP202_ARATH	600
VP221_ARATH	695
VP241_ARATH	560
VP242_ARATH	429
VP26A_ARATH	1034
VP26B_ARATH	355
VP282_ARATH	763
VP321_ARATH	841
VP322_ARATH	730
VP35A_ARATH	421
VP35B_ARATH	882
VP371_ARATH	938
VP372_ARATH	1087
VP52A_ARATH	587
VP52B_ARATH	428
VP53A_ARATH	939
VPE_CITSI	359
VPE_VICSA	1103
VPE1_ORYSI	309
VPE1_ORYSJ	685
VPE1_PHAVU	1349
VPEA_ARATH	631
VPEB_ARATH	354
VPS11_ARATH	603
VPS13_YEAST	570
VPS15_DICDI	840
VPS15_YEAST	542
VPS18_DANRE	784
VPS18_MOUSE	324
VPS25_ARATH	662
VPS27_USTMA	339
VPS29_ARATH	1074
VPS2A_ARATH	789
VPS2C_ARATH	724
VPS33_ARATH	1313
VPS36_ARATH	375
VPS39_HUMAN	434
VPS39_MOUSE	1192
VPS4_ARATH	1168
VPS41_ARATH	1005
VPS41_SOLLC	865
VPS45_ARATH	773
VPS50_MOUSE	434
VPS50_RAT	1222
VPS51_DANRE	482
VPS51_DICDI	424
VPS51_DROME	587
VPS54_ARATH	518
VPS8_HUMAN	672
VPS8_MOUSE	822
VPS9A_ARATH	1072
VQ4_ARATH	452
VSP1_ARATH	497
VSP55_ARATH	577
VSPA_SOYBN	568
VSPB_SOYBN	359
VSR1_ARATH	1182
VSR3_ARATH	1754
VSR4_ARATH	356
VSR5_ARATH	310
VSR6_ARATH	534
VSR7_ARATH	578
VTI11_ARATH	530
VTI12_ARATH	818
VTI13_ARATH	728
WAK1_ARATH	457
WAK2_ARATH	670
WAK3_ARATH	1420
WAK4_ARATH	430
WAK5_ARATH	690
WAKLA_ARATH	884
WAKLB_ARATH	729
WAKLE_ARATH	464
WAKLF_ARATH	596
WAKLG_ARATH	624
WAKLH_ARATH	379
WAKLI_ARATH	453
WAKLL_ARATH	378
WAKLO_ARATH	597
WAKLS_ARATH	590
WAP_ARATH	1133
WAP_SOLLC	897
WASH7_DICDI	530
WASH7_HUMAN	366
WAT1_SCHPO	1436
WBC30_ARATH	332
WBP4_CHICK	673
WBP4_HUMAN	931
WBS22_MOUSE	595
WD66_PHYPO	1767
WD82B_XENLA	778
WDL1_ARATH	1467
WDR11_HUMAN	304
WDR11_MOUSE	655
WDR12_CHLRE	400
WDR12_MOUSE	1125
WDR12_NEMVE	365
WDR13_PANTR	507
WDR20_HUMAN	876
WDR20_MOUSE	485
WDR26_DANRE	348
WDR26_HUMAN	383
WDR26_MOUSE	784
WDR26_XENTR	1426
WDR3_DICDI	404
WDR3_HUMAN	509
WDR3_MOUSE	440
WDR36_HUMAN	465
WDR4_DICDI	886
WDR44_BOVIN	753
WDR44_HUMAN	459
WDR44_MOUSE	515
WDR44_RAT	788
WDR48_CHICK	695
WDR48_DANRE	1204
WDR48_HUMAN	619
WDR48_MACFA	1067
WDR48_MOUSE	808
WDR48_XENTR	1878
WDR53_BOVIN	477
WDR55_ARATH	784
WDR5B_ARATH	464
WDR70_RAT	1084
WDR70_XENTR	970
WDR74_BOVIN	449
WDR75_DANRE	917
WDR82_DROME	546
WDR83_HUMAN	661
WDR83_XENLA	351
WDR83_XENTR	567
WDR89_DICDI	1036
WDR89_MOUSE	355
WDR91_DANRE	360
WDR91_DICDI	344
WDTC1_MOUSE	810
WEB1_ARATH	983
WEE1_ORYSJ	336
WEL1_ARATH	385
WEX_ARATH	582
WHI4_YEAST	436
WHY1_MAIZE	1153
WHY2_ARATH	337
WIP2_ARATH	1574
WIT1_ARATH	670
WLI2A_ARATH	775
WLI2B_ARATH	577
WLIM1_ARATH	552
WNK1_ARATH	497
WNK1_ORYSI	974
WNK1_ORYSJ	1250
WNK2_ORYSJ	322
WNK3_ORYSJ	562
WNK4_ORYSJ	504
WNK7_ORYSJ	754
WNK8_ORYSJ	792
WOX8_ORYSJ	482
WRK11_ARATH	880
WRK16_ARATH	877
WRK18_ARATH	544
WRK19_ARATH	753
WRK20_ARATH	1117
WRK28_ARATH	378
WRK32_ARATH	1166
WRK33_ARATH	364
WRK40_ARATH	711
WRK42_ARATH	572
WRK46_ARATH	453
WRK46_HORVU	810
WRK50_ARATH	713
WRK53_ARATH	447
WRK54_ARATH	505
WRK58_ARATH	568
WRK65_ARATH	963
WRK67_ARATH	371
WRK70_ARATH	886
