group	ange-pval	ange-count	ange-count	sorgh-pval	sorgh-count	sorgh-count
Y1142_ARATH	0.092958272	2	2	NA	NA	NA
Y1144_ARATH	0.834646779	1	1	NA	NA	NA
Y1148_ARATH	0.344753056	2	2	0.591698053	1	1
Y1154_ARATH	0.282017493	6	6	NA	NA	NA
Y1174_SYNP6	0.206574741	3	3	0.663742994	3	3
Y1176_ORYSJ	0.176858596	3	3	0.65098627	2	2
Y1178_ARATH	0.191337802	3	3	0.246190465	3	3
Y1181_ARATH	0.283117646	6	6	0.399515312	7	7
Y1215_ARATH	0.480152	1	1	NA	NA	NA
Y1222_ARATH	0.112265778	7	7	0.209010453	10	10
Y1232_METJA	0.017575713	12	12	0.064772419	13	13
Y1259_ARATH	0.124276495	6	6	0.114510192	10	10
Y1295_ARATH	0.192606883	4	4	0.387215206	2	2
Y1332_ARATH	0.054461589	2	2	0.906779564	1	1
Y1341_ORYSJ	0.382263463	1	1	0.044706951	1	1
Y1342_ARATH	0.805176919	1	1	0.527235756	3	3
Y1343_ARATH	0.133970253	9	9	0.901801404	1	1
Y1357_ARATH	0.823498223	1	1	NA	NA	NA
Y1385_ARATH	0.155234829	2	2	0.834328845	1	1
Y1385_MYCBO	0.224820509	3	3	NA	NA	NA
Y1388_SYNY3	0.364356526	4	4	NA	NA	NA
Y1390_ARATH	0.540603923	5	5	0.112995446	3	3
Y1425_THEVO	0.824630208	1	1	NA	NA	NA
Y1457_ARATH	0.385615106	7	7	0.034203133	6	6
Y1461_ARATH	0.382054232	8	8	0.350556447	8	8
Y1480_ARATH	0.384681048	4	4	0.034725366	9	9
Y1491_ARATH	0.058050876	34	34	0.256367444	24	24
Y1500_ARATH	0.385941808	6	6	0.155796926	13	13
Y1501_ARATH	0.231522458	3	3	0.262319502	2	2
Y1514_ARATH	0.391651735	2	2	0.930495319	1	1
Y1515_ARATH	0.524562222	4	4	0.616483022	2	2
Y1523_ARATH	0.3428774	6	6	0.190280754	5	5
Y1534_ARATH	0.522693462	2	2	0.392812178	3	3
Y1540_ARATH	0.057702242	6	6	0.501446092	2	2
Y1559_ARATH	0.312991927	4	4	0.090995945	10	10
Y1561_ARATH	0.039214382	15	15	0.010037758	15	15
Y1571_ARATH	0.682476582	5	5	0.477067848	7	7
Y1576_ARATH	0.392496454	3	3	NA	NA	NA
Y1591_ARATH	0.419077125	6	6	0.193870238	5	5
Y1601_CHLCH	0.386851918	2	2	0.509162935	1	1
Y1609_ARATH	0.627356546	1	1	NA	NA	NA
Y1614_ARATH	0.918284491	1	1	NA	NA	NA
Y1634_ARATH	0.738120958	2	2	NA	NA	NA
Y1639_ARATH	0.370975479	3	3	0.553329778	1	1
Y1661_ARATH	0.627640244	3	3	0.284780097	1	1
Y1666_ARATH	0.545218101	2	2	0.380009719	3	3
Y1668_ARATH	0.781254752	1	1	NA	NA	NA
Y1669_ARATH	0.62509113	8	8	0.157183025	11	11
Y1670_ARATH	0.451153489	7	7	0.343569758	4	4
Y1675_ARATH	0.135209625	3	3	0.022422145	4	4
Y1677_ARATH	0.000698879	15	15	0.153869159	6	6
Y1684_ARATH	0.282022944	18	18	0.00435436	18	18
Y1686_ARATH	0.475685039	3	3	0.247767548	3	3
Y1689_ARATH	0.599276328	3	3	0.098697481	6	6
Y1719_ARATH	0.434260443	3	3	0.760014994	1	1
Y1723_ARATH	0.736480149	1	1	0.775539821	1	1
Y1725_ARATH	0.636824137	2	2	0.735730234	1	1
Y1733_ARATH	0.42562259	2	2	0.309707068	2	2
Y1743_ARATH	0.417839659	4	4	0.501926064	2	2
Y1745_ARATH	0.000440391	6	6	0.645698625	2	2
Y1754_ARATH	0.191787048	1	1	NA	NA	NA
Y1765_ARATH	1	1	1	NA	NA	NA
Y1770_SYNY3	0.612228803	3	3	0.636659398	7	7
Y1790_ARATH	0.104198911	3	3	NA	NA	NA
Y1796_ARATH	0.657331984	3	3	0.59795767	2	2
Y1814_ARATH	0.168742172	4	4	0.32711818	3	3
Y1815_ARATH	0.828218518	3	3	0.246170274	4	4
Y1839_ARATH	7.16E-05	10	10	0.185473921	11	11
Y1848_ARATH	0.816497192	1	1	1	1	1
Y1919_SYNY3	0.536894284	1	1	NA	NA	NA
Y1934_ORYSJ	0.361669449	2	2	NA	NA	NA
Y1960_ARATH	0.543336903	7	7	0.484938906	4	4
Y1998_PARUW	0.332239158	3	3	0.548521661	1	1
Y202_CLOB8	0.803140596	1	1	NA	NA	NA
Y2027_ARATH	0.235028442	2	2	0.106921388	3	3
Y2028_DICDI	0.895822005	2	2	0.619377402	3	3
Y2060_ARATH	0.031532922	3	3	0.346246929	6	6
Y2090_ARATH	0.426246438	3	3	0.427985076	2	2
Y2104_ARATH	9.99E-07	4	4	0.293299373	3	3
Y2144_ARATH	0.82337751	1	1	NA	NA	NA
Y2165_ARATH	0.202528162	6	6	0.055580598	4	4
Y2168_ARATH	0.000390016	12	12	0.346867083	6	6
Y2179_DICDI	0.843153577	1	1	NA	NA	NA
Y2215_ARATH	0.882101132	1	1	0.604705953	1	1
Y2237_DICDI	0.019823536	6	6	0.306504869	4	4
Y2239_ARATH	0.736415691	2	2	0.34074121	1	1
Y2241_ARATH	0.198823629	4	4	0.260029167	6	6
Y2242_ARATH	1	1	1	NA	NA	NA
Y2245_ARATH	0.069692309	1	1	0.329885759	2	2
Y2253_MYCBO	0.01745268	2	2	0.454610114	1	1
Y2267_ARATH	0.690061585	2	2	0.944746187	1	1
Y2287_ARATH	0.531228491	6	6	0.250548384	4	4
Y2289_ARATH	1	1	1	NA	NA	NA
Y2296_ARATH	0.434445339	5	5	0.211302521	5	5
Y2309_ARATH	0.348875265	2	2	0.177161722	4	4
Y2317_ARATH	0.066320615	1	1	1	1	1
Y2327_BURP8	0.714149578	1	1	NA	NA	NA
Y2349_ARATH	0.313379892	7	7	0.026244251	4	4
Y2369_ARATH	0.272968503	4	4	0.583737415	2	2
Y2416_ARATH	0.449291522	4	4	0.711517192	3	3
Y2433_ARATH	0.31349379	3	3	0.52094193	4	4
Y2446_ARATH	0.360526229	4	4	0.367119697	6	6
Y2452_ARATH	0.025968917	8	8	0.454818328	3	3
Y2474_ARATH	0.493334384	3	3	0.140265065	3	3
Y2559_ARATH	0.594702367	1	1	NA	NA	NA
Y2579_ARATH	0.422326784	2	2	0.449339732	3	3
Y2626_ARATH	0.663127646	4	4	0.684350693	1	1
Y2650_ARATH	0.354968365	1	1	NA	NA	NA
Y2706_ARATH	0.77860297	2	2	NA	NA	NA
Y2734_ARATH	0.186530648	6	6	0.367534171	2	2
Y2766_ARATH	0.274742285	14	14	0.000198165	11	11
Y283_BACHD	0.47241776	2	2	NA	NA	NA
Y2913_ARATH	0.054209838	24	24	0.099847465	9	9
Y3028_ARATH	0.035575778	6	6	0.379278083	5	5
Y305_SYNY3	0.339792511	6	6	0.14046972	5	5
Y3078_ARATH	0.52219897	5	5	0.370688369	4	4
Y3130_ARATH	0.097876743	2	2	0.639250085	1	1
Y3136_ARATH	0.119085952	10	10	0.292807882	5	5
Y3148_ARATH	0.950934046	1	1	0.642436276	1	1
Y3174_ARATH	0.475668895	1	1	0.530748589	1	1
Y3196_ORYSJ	0.805694441	1	1	0.585074757	1	1
Y3206_ARATH	0.92069692	1	1	0.655462453	3	3
Y3228_ARATH	0.657114312	2	2	0.69182594	1	1
Y3236_ARATH	0.465138727	4	4	0.303034971	5	5
Y3250_JANMA	0.660660082	3	3	0.18694351	7	7
Y3264_ARATH	0.214591422	9	9	0.393526863	6	6
Y3272_ARATH	0.033559682	5	5	0.575351479	2	2
Y328_SYNY3	0.461119994	5	5	0.425935109	4	4
Y3295_ARATH	0.120402253	8	8	0.179335717	6	6
Y3307_ARATH	0.490913228	2	2	0.327961031	1	1
Y3330_ARATH	0.313333433	3	3	0.282080052	3	3
Y3333_ARATH	0.471587808	2	2	0.602274981	2	2
Y3359_ARATH	1	1	1	0.16861933	3	3
Y3377_ARATH	0.173617115	1	1	0.555979035	2	2
Y343_BUCAP	0.736252855	2	2	1	1	1
Y3471_ARATH	0.132198356	13	13	0.285485677	14	14
Y3475_ARATH	1.66E-09	59	59	0.00863841	59	59
Y3544_ARATH	0.147998179	5	5	0.30572827	2	2
Y3567_ARATH	0.024046209	7	7	0.154421234	3	3
Y3589_ARATH	0.49731589	5	5	0.404189985	4	4
Y3627_ARATH	0.162590904	6	6	0.022556981	4	4
Y3720_ARATH	0.000106516	3	3	0.019869739	2	2
Y3721_ARATH	0.595509637	6	6	0.099299332	5	5
Y3725_ARATH	0.351211693	2	2	0.684467249	2	2
Y3739_ARATH	0.336150494	11	11	0.264830657	6	6
Y3800_AROAE	0.784722166	2	2	0.80109273	1	1
Y3804_ARATH	0.666315126	3	3	NA	NA	NA
Y381_RICFE	0.635766927	5	5	0.602925167	3	3
Y3839_YERPE	1	1	1	NA	NA	NA
Y3857_ARATH	0.566463737	1	1	NA	NA	NA
Y3866_ARATH	0.934526731	1	1	NA	NA	NA
Y3868_ARATH	0.537825922	1	1	0.76768959	1	1
Y3885_ARATH	0.180096524	2	2	NA	NA	NA
Y3903_ARATH	0.758200384	1	1	0.961690564	1	1
Y3905_ARATH	0.235294908	3	3	0.0624314	2	2
Y3913_ARATH	0.033393702	9	9	0.122847946	4	4
Y3972_ARATH	0.813636644	2	2	0.590171856	1	1
Y4103_ARATH	0.843179046	1	1	NA	NA	NA
Y4103_VIBPA	0.315132371	3	3	0.829669336	1	1
Y4119_ARATH	0.380917886	5	5	0.194679231	1	1
Y4121_ARATH	0.363590559	2	2	0.29453869	3	3
Y4139_ARATH	0.726881825	6	6	0.539111	8	8
Y4141_ARATH	0.005366264	7	7	0.504806989	3	3
Y4193_ARATH	0.526836933	2	2	0.682623042	4	4
Y4213_ARATH	0.761820173	1	1	0.461257486	4	4
Y4230_ARATH	0.351566438	3	3	0.077371902	2	2
Y4265_ARATH	0.417444737	1	1	NA	NA	NA
Y4276_ARATH	0.327166648	2	2	0.125518187	4	4
Y4291_ARATH	0.682362465	1	1	0.180388645	1	1
Y4320_ARATH	0.28078517	4	4	0.269646446	1	1
Y4331_ARATH	0.55385758	1	1	NA	NA	NA
Y4345_ARATH	1	1	1	NA	NA	NA
Y4361_ARATH	1	1	1	0.35972599	1	1
Y4370_ARATH	0.056921737	2	2	0.020144598	2	2
Y4399_DICDI	0.595240064	2	2	NA	NA	NA
Y4407_SELML	0.841253351	3	3	0.202421331	3	3
Y4424_ARATH	0.005144587	6	6	0.43291196	2	2
Y444_PSEPF	0.712831631	2	2	NA	NA	NA
Y4523_ARATH	0.360779272	5	5	0.329138395	6	6
Y4554_ARATH	0.082556066	14	14	0.600034524	8	8
Y4597_ARATH	0.423132451	5	5	0.352809355	3	3
Y4598_ARATH	0.689108635	1	1	NA	NA	NA
Y4634_ARATH	0.021330409	10	10	0.143757913	4	4
Y4729_ARATH	0.02937356	4	4	0.607888862	2	2
Y4757_DICDI	0.325438856	9	9	0.281723397	8	8
Y4791_ARATH	0.05770513	4	4	0.32455599	3	3
Y4826_ARATH	0.68372444	2	2	0.339146807	1	1
Y4833_ARATH	0.28864135	1	1	NA	NA	NA
Y4837_ARATH	0.274454053	21	21	0.146363128	15	15
Y4844_ARATH	0.457707622	8	8	0.357712124	5	5
Y4845_ARATH	0.50170799	2	2	1	1	1
Y4849_ARATH	0.643367738	1	1	NA	NA	NA
Y4885_ARATH	0.616458461	3	3	0.140668371	1	1
Y4919_ARATH	0.537730294	1	1	NA	NA	NA
Y4920_ARATH	0.502717036	4	4	0.469867715	5	5
Y494_SHESR	0.949085378	1	1	NA	NA	NA
Y4958_ARATH	0.001812698	8	8	0.409381983	5	5
Y4960_ARATH	0.260233316	13	13	0.204556096	8	8
Y4967_ARATH	0.65063703	2	2	0.256413059	5	5
Y4990_ARATH	0.296167892	2	2	0.439315944	3	3
Y4OV_RHISN	0.668049133	2	2	0.410600485	1	1
Y5005_ARATH	0.569712993	1	1	NA	NA	NA
Y5010_ARATH	0.298323787	5	5	0.306167578	5	5
Y5020_ARATH	0.425995492	2	2	0.5956624	1	1
Y5064_ARATH	0.301406004	4	4	0.497517509	3	3
Y5102_ARATH	0.031321255	21	21	0.001610278	15	15
Y5126_ARATH	0.557561029	4	4	0.468599201	1	1
Y5129_ARATH	1.03E-05	22	22	0.001665002	13	13
Y5158_ARATH	0.04493508	13	13	0.060307502	9	9
Y5161_ARATH	0.196950565	11	11	0.282967142	12	12
Y5162_ARATH	1	1	1	NA	NA	NA
Y5185_ARATH	0.449515017	3	3	0.243016921	2	2
Y5189_ARATH	0.694732252	1	1	NA	NA	NA
Y5241_ARATH	0.443348326	3	3	0.142174096	3	3
Y5248_ARATH	0.503462463	3	3	0.191575698	3	3
Y5262_ARATH	0.014029843	13	13	0.384734994	9	9
Y5279_ARATH	0.550227181	2	2	NA	NA	NA
Y531_METJA	0.29148057	1	1	NA	NA	NA
Y5325_ARATH	0.459128018	3	3	0.281112563	2	2
Y5344_ARATH	0.265255165	3	3	NA	NA	NA
Y5374_ARATH	0.197212712	2	2	0.607518386	1	1
Y5390_ARATH	0.741447936	3	3	0.263508549	4	4
Y5392_ARATH	0.008794006	5	5	0.465464712	2	2
Y5393_ARATH	0.64271095	2	2	0.415452818	3	3
Y5436_ARATH	0.131144641	13	13	0.227820299	12	12
Y5457_ARATH	0.472057382	4	4	0.182882308	3	3
Y5458_ARATH	0.705444448	1	1	0.54883382	1	1
Y5483_ARATH	0.503452727	1	1	0.594395066	1	1
Y5486_ARATH	0.862333961	1	1	0.907947104	2	2
Y5498_ORYSJ	0.885970076	1	1	NA	NA	NA
Y5513_ORYSI	0.17740863	1	1	0.255406032	9	9
Y5513_ORYSJ	0.506146943	3	3	0.533021933	1	1
Y5519_ARATH	0.589070991	1	1	0.401552003	1	1
Y5520_ARATH	0.52696184	2	2	0.301913527	8	8
Y5524_ARATH	0.286347981	2	2	0.379294481	1	1
Y5537_ARATH	0.886367903	1	1	NA	NA	NA
Y554_AQUAE	0.810321609	1	1	NA	NA	NA
Y5564_ARATH	0.134358334	10	10	0.367912352	9	9
Y5586_ARATH	0.534534751	1	1	0.187465665	3	3
Y5597_ARATH	0.013644283	2	2	0.111687716	2	2
Y5614_ARATH	0.001767589	13	13	0.001255648	10	10
Y5639_ARATH	0.032309186	3	3	0.823180331	2	2
Y5673_ARATH	0.2467492	2	2	0.317063033	3	3
Y5694_ARATH	0.222107818	1	1	0.629466412	4	4
Y5707_ARATH	0.353856006	9	9	0.063097451	4	4
Y5713_ARATH	1	1	1	1	1	1
Y5738_ARATH	0.279456177	6	6	0.572048584	3	3
Y575_SYNY3	0.481744085	4	4	0.748499195	2	2
Y5814_ORYSJ	0.780331924	1	1	0.435337542	2	2
Y5830_ARATH	0.192799922	3	3	0.255435869	2	2
Y5838_ARATH	0.108200382	11	11	0.252284712	7	7
Y5843_ARATH	0.00622554	8	8	0.175243297	6	6
Y5872_ARATH	0.590616105	4	4	0.775296885	2	2
Y5880_ARATH	0.305769318	1	1	NA	NA	NA
Y5902_ARATH	0.200706055	3	3	0.333164017	3	3
Y5933_DICDI	0.833697671	1	1	0.68536062	1	1
Y5957_ARATH	0.695559975	2	2	0.478638792	3	3
Y5977_ARATH	9.26E-06	23	23	0.442846611	6	6
Y5986_ARATH	0.338241194	4	4	0.222446222	5	5
Y5994_ARATH	0.90256241	3	3	0.660568711	4	4
Y6344_ARATH	0.257643194	4	4	0.556664502	2	2
Y637_CHLL7	0.606478159	1	1	NA	NA	NA
Y6373_DICDI	0.332398386	1	1	0.274843863	1	1
Y6461_DICDI	0.836455576	2	2	0.197263371	3	3
Y663_CHLTE	0.888798139	1	1	NA	NA	NA
Y6689_DICDI	0.697420741	1	1	0.6272986	1	1
Y6944_ORYSJ	0.668415791	1	1	NA	NA	NA
Y74B2_ARATH	0.897802514	1	1	NA	NA	NA
Y7633_ORYSJ	0.328392083	6	6	0.309070064	5	5
Y7797_ORYSJ	0.329955272	4	4	0.397174847	4	4
Y788_ARCFU	0.257701074	3	3	0.780153853	1	1
Y8111_DICDI	0.673080974	1	1	0.84185053	1	1
Y8219_ORYSJ	0.665464934	1	1	NA	NA	NA
Y8295_DICDI	0.595921275	3	3	NA	NA	NA
Y8328_DICDI	0.40267512	4	4	0.162412011	3	3
Y8359_ORYSI	0.17549174	6	6	0.297366601	6	6
Y8631_DICDI	0.505322831	2	2	NA	NA	NA
Y875_SYNY3	0.954006211	1	1	NA	NA	NA
Y910_MYCVP	0.643864081	1	1	0.351606128	2	2
Y9953_RHOBA	0.540238294	1	1	NA	NA	NA
Y9955_DICDI	0.770515928	2	2	NA	NA	NA
Y9963_DICDI	0.619099285	1	1	0.816073137	1	1
YA71_SCHPO	1	1	1	0.25197923	2	2
YAB5_ORYSJ	0.379721506	1	1	NA	NA	NA
YAB6_ORYSJ	0.560568553	1	1	0.778361321	1	1
YABD_BACSU	0.002591624	1	1	0.910338859	1	1
YAC4_SCHPO	0.488663722	1	1	NA	NA	NA
YACP_BACSU	0.674415483	2	2	0.824502435	2	2
YAED1_HUMAN	0.267447562	3	3	0.545671625	2	2
YAI5_SCHPO	0.173325337	10	10	0.297902628	5	5
YAK1_YEAST	0.556055221	2	2	NA	NA	NA
YAKA_DICDI	0.424379504	2	2	NA	NA	NA
YAM3_SCHPO	0.075587734	2	2	0.196257169	1	1
YAMB_SCHPO	0.889791283	1	1	0.514038121	1	1
YB1C_SCHPO	0.873717016	1	1	NA	NA	NA
YB83_SCHPO	0.247423597	3	3	NA	NA	NA
YB95_ARATH	0.10416131	5	5	0.254536999	6	6
YBA9_SCHPO	0.583152913	5	5	0.669069107	2	2
YBDL_ECOLI	0.440729665	2	2	0.511454046	1	1
YBEG_SCHPO	0.319357824	3	3	0.863875001	1	1
YBEY_SULSY	0.875115242	1	1	NA	NA	NA
YBEY_SYNPX	0.302541231	1	1	NA	NA	NA
YBQ2_SCHPO	0.106655116	1	1	0.085849569	3	3
YC20L_ARATH	0.493155953	3	3	0.824195391	2	2
YC22_ARATH	0.284777814	4	4	0.149934646	4	4
YC49L_SYNY3	0.454961396	2	2	0.362729588	1	1
YC52L_SYNY3	0.889266957	1	1	0.41634398	1	1
YC54L_SYNY3	0.911503425	2	2	NA	NA	NA
YC5C_SCHPO	1	1	1	NA	NA	NA
YCF2_LEMMI	0.852055094	1	1	NA	NA	NA
YCF2_NANDO	0.716973482	1	1	NA	NA	NA
YCF23_PYRYE	0.755822216	2	2	NA	NA	NA
YCF3_SACHY	0.495658455	1	1	0.7229874	2	2
YCF3_WHEAT	0.593544104	1	1	NA	NA	NA
YCF36_CYAPA	0.000290414	6	6	NA	NA	NA
YCF36_PORPU	0.034918808	7	7	0.884657191	1	1
YCF37_GUITH	0.605079056	1	1	0.462251249	1	1
YCF37_PYRYE	0.418609709	1	1	0.113418424	1	1
YCF39_CYAPA	0.308991359	4	4	0.805679664	1	1
YCF45_PORPU	0.051858517	11	11	0.230739002	12	12
YCF52_PORPU	0.377353082	2	2	0.357762982	2	2
YCF54_PORPU	0.80139226	2	2	0.710739346	1	1
YCF68_EUCGG	0.843357837	1	1	0.63639216	1	1
YCH4_YEAST	0.088007716	4	4	0.084284607	1	1
YCH5_YEAST	0.830944329	2	2	0.287241811	2	2
YCHF_BACSU	0.835666897	2	2	0.431027106	2	2
YCIO_SHIFL	0.523399622	1	1	0.796155174	1	1
YCV6_SCHPO	0.212763524	4	4	0.228668365	4	4
YCX1_CALFG	0.823595203	1	1	0.288176956	1	1
YCX91_PHAAO	0.165670148	6	6	0.024163981	9	9
YD057_YEAST	0.277133174	2	2	0.873700722	2	2
YDE9_SCHPO	0.775925938	2	2	1	1	1
YDJ7_SCHPO	0.483384696	3	3	0.610896634	2	2
YDJH_ECOLI	1	1	1	NA	NA	NA
YDM6_SCHPO	0.762292446	2	2	NA	NA	NA
YDQ4_SCHPO	0.245596569	4	4	0.357899543	4	4
YDR2_SCHPO	0.476339877	3	3	0.398874648	5	5
YE04_SCHPO	0.121762656	7	7	0.195054186	4	4
YEC8_SCHPO	0.317572	3	3	0.424186927	2	2
YELS_SCHPO	0.534162913	2	2	1	1	1
YEMB_SCHPO	0.22352011	5	5	0.219978859	3	3
YERG_SCHPO	0.012634364	4	4	0.016747438	4	4
YETM_BACSU	0.717583861	1	1	NA	NA	NA
YF1BB_XENLA	0.410819573	2	2	0.582833667	1	1
YF1F_SCHPO	0.249521824	4	4	NA	NA	NA
YF48_SCHPO	0.017167284	3	3	NA	NA	NA
YF69_SCHPO	0.271559467	2	2	0.40856272	2	2
YFHM_BACSU	0.284974404	2	2	1	1	1
YFI3_SCHPO	0.152060928	2	2	0.112573493	3	3
YFJP_BACSU	1	1	1	NA	NA	NA
YG31B_YEAST	0.046654313	7	7	0.004048994	2	2
YG75_SCHPO	0.369376226	3	3	0.966781658	1	1
YGB0_YEAST	0.515366507	3	3	0.600222015	1	1
YGBJ_ECOLI	0.565123331	1	1	0.257930712	2	2
YGI2_YEAST	0.862145878	1	1	NA	NA	NA
YGI3_SCHPO	0.152822528	21	21	0.186104568	14	14
YGLN_LACDE	0.351290381	1	1	NA	NA	NA
YGSA_SCHPO	0.395639997	2	2	0.590382846	3	3
YH19_RHOCA	0.342995708	1	1	NA	NA	NA
YH2X_SCHPO	0.734532445	1	1	0.594913333	1	1
YHCW_BACSU	0.451092135	2	2	0.774249961	3	3
YHI5_SCHPO	0.38977585	1	1	0.829641679	1	1
YHIN_ECOLI	0.443501169	1	1	NA	NA	NA
YHLA_SCHPO	0.758030701	2	2	0.611452541	2	2
YHM3_SCHPO	0.491144127	1	1	0.812474813	1	1
YI01_SCHPO	0.944104438	1	1	NA	NA	NA
YI31B_YEAST	0.01532052	11	11	0.031448693	8	8
YI7B_SCHPO	0.809993835	1	1	0.494900354	2	2
YIDE_SCHPO	0.723058258	1	1	NA	NA	NA
YIDH_SCHPO	0.143293789	1	1	NA	NA	NA
YIE2_SCHPO	0.008181067	7	7	0.664750937	4	4
YIP6_SCHPO	0.041633699	2	2	0.660399509	1	1
YIPF1_DICDI	0.395260904	3	3	0.62484633	4	4
YIPF5_DICDI	0.475126458	1	1	0.469525719	1	1
YIPF6_DICDI	0.537122966	1	1	0.225173633	1	1
YIPL_ORYSJ	0.335561325	3	3	0.141344361	1	1
YIPL_SOLTU	0.833590079	2	2	0.121656127	2	2
YIPL1_ARATH	0.701653043	1	1	0.687497188	2	2
YIPL6_ARATH	0.302342545	2	2	0.897861606	1	1
YIW4_SCHPO	0.55818641	1	1	NA	NA	NA
YJ95_SCHPO	0.091350386	1	1	NA	NA	NA
YJBQ_ECOLI	0.322107233	4	4	0.003198776	9	9
YJBQ_SALTY	0.134417703	2	2	NA	NA	NA
YJCL_BACSU	0.108841412	3	3	0.527641303	2	2
YJIA_ECOLI	0.184348246	4	4	NA	NA	NA
YJNA_SCHPO	0.026377512	2	2	0.073374547	2	2
YJQ5_SCHPO	0.933724264	1	1	0.88551521	1	1
YK50_YEAST	0.454660617	1	1	0.70145688	1	1
YKIC_SCHPO	0.957399462	1	1	0.869750588	1	1
YKM6_SCHPO	0.775107859	2	2	0.947215274	1	1
YKT61_ARATH	0.242053124	5	5	0.448196267	4	4
YL021_MIMIV	0.571177128	2	2	NA	NA	NA
YL12B_YEAST	0.13482546	1	1	NA	NA	NA
YL154_YEAST	0.263199482	2	2	NA	NA	NA
YL92_SCHPO	0.872642261	1	1	NA	NA	NA
YLBH_BACSU	0.658138959	2	2	0.770658088	2	2
YLMG2_ARATH	0.6849504	1	1	1	1	1
YLMH_BACSU	0.597562447	1	1	0.635071389	1	1
YLPM1_HUMAN	0.599913955	1	1	NA	NA	NA
YLPM1_MOUSE	1	1	1	NA	NA	NA
YLPM1_RAT	0.04504275	4	4	0.791216866	3	3
YLS3_ARATH	0.053365487	3	3	NA	NA	NA
YLS8_ARATH	0.006416937	7	7	0.363951364	3	3
YLS9_ARATH	0.193439797	11	11	0.792751908	1	1
YM39_YEAST	0.625709919	1	1	NA	NA	NA
YMB8_YEAST	0.414153598	1	1	0.131075375	1	1
YMF11_MARPO	0.271736777	1	1	NA	NA	NA
YMG12_ARATH	0.431757512	6	6	0.14028701	4	4
YMZ2_YEAST	0.599011566	1	1	NA	NA	NA
YN93_YEAST	0.18072813	3	3	0.207851187	3	3
YNB1_YEAST	0.915951421	1	1	0.658702761	2	2
YNB3_SCHPO	0.189695365	1	1	NA	NA	NA
YNBD_ECOLI	4.88E-05	6	6	0.584813995	3	3
YNR7_SCHPO	0.779497855	1	1	NA	NA	NA
YNW5_SCHPO	0.565396208	1	1	NA	NA	NA
YO059_YEAST	0.337534241	5	5	0.432357068	1	1
YODA_ARATH	0.039433964	12	12	0.491172358	9	9
YOS3_SCHPO	0.706310027	1	1	NA	NA	NA
YP109_YEAST	0.853786907	1	1	0.537039387	1	1
YP20_BACLI	1	1	1	NA	NA	NA
YPGQ_BACSU	0.855657802	2	2	0.939882393	1	1
YPI2_CANAL	0.628133756	1	1	1	2	2
YPOL_THETH	0.44817565	1	1	0.669854946	1	1
YPQ1_YEAST	0.458436777	2	2	0.404614183	3	3
YPQ3_YEAST	0.473500842	3	3	NA	NA	NA
YPTM1_MAIZE	0.873239623	1	1	0.676527722	1	1
YPTM2_MAIZE	0.000316258	4	4	0.459547715	1	1
YQ13_SCHPO	0.412416384	4	4	0.209208424	3	3
YQ77_SCHPO	0.776239867	2	2	0.549593075	2	2
YQEI_BACSU	0.912162014	1	1	0.679530647	1	1
YQJG_ECOLI	0.130696642	8	8	0.030682845	5	5
YQJQ_BACSU	0.186527876	2	2	NA	NA	NA
YQKD_BACSU	0.397429205	1	1	1	1	1
YQXC_BACSU	0.458712614	1	1	0.507173925	1	1
YRDC_RAT	0.084378636	2	2	NA	NA	NA
YS049_HUMAN	0.755862492	1	1	0.528161474	2	2
YS1_MAIZE	0.002925463	3	3	0.006394162	3	3
YSL12_ORYSJ	0.477672643	4	4	0.524989444	2	2
YSL13_ORYSJ	0.016518362	6	6	0.861220311	2	2
YSL14_ORYSJ	0.627475725	1	1	0.3963641	3	3
YSL16_ORYSJ	0.577237944	9	9	0.072751368	9	9
YSL17_ORYSJ	0.611615849	1	1	0.783489075	1	1
YSL5_ORYSJ	0.551621392	3	3	0.565069145	1	1
YSL6_ORYSJ	0.837723719	1	1	0.588181562	4	4
YSL7_ORYSJ	0.828696696	1	1	NA	NA	NA
YSL9_ORYSJ	0.107138945	3	3	0.184695113	4	4
YTAP_BACSU	0.610771862	1	1	NA	NA	NA
YTCJ_BACSU	0.759104606	2	2	0.500454041	2	2
YTET_BACSU	0.73295301	2	2	0.398596502	1	1
YTHD1_HUMAN	0.280027774	2	2	0.373100032	3	3
YTHD1_MOUSE	0.001086844	12	12	0.492056516	7	7
YTHD2_BOVIN	0.098994846	6	6	0.231837107	2	2
YTHD2_HUMAN	0.604305089	2	2	NA	NA	NA
YTHD2_MACFA	0.682005751	1	1	0.341801809	4	4
YTHD2_MOUSE	0.159286327	13	13	0.300521632	10	10
YTQB_BACSU	1	1	1	NA	NA	NA
YTX2_XENLA	0.633343422	3	3	0.294495492	3	3
YU87_ARATH	0.839969485	1	1	0.701459187	1	1
YU88_ARATH	0.50773017	3	3	0.105431345	5	5
YUC10_ARATH	0.470839125	2	2	NA	NA	NA
YUC11_ARATH	0.861106472	1	1	0.746615961	2	2
YUC4_ARATH	0.711208992	1	1	0.967555539	1	1
YUC9_ARATH	0.164845701	2	2	NA	NA	NA
YUGF_BACSU	0.137242594	4	4	0.115050543	2	2
YUID_BACSU	0.086880639	16	16	0.157774268	8	8
YUXK_BACSU	0.440447209	1	1	NA	NA	NA
YWBO_BACSU	0.063986436	4	4	0.444404754	3	3
YWKD_BACSU	0.090116213	2	2	0.365716946	2	2
